time,sat_>_rw_1.rw_edge.0,sat_>_rw_1.rw_edge.1
2026-04-15T20:03:16.468470,1,2
2026-04-15T20:03:16.501921,1,2
2026-04-15T20:03:16.510254,1,2
2026-04-15T20:03:16.518587,1,2
2026-04-15T20:03:16.526920,1,2
2026-04-15T20:03:16.535253,1,2
2026-04-15T20:03:16.543586,1,2
2026-04-15T20:03:16.551919,1,2
2026-04-15T20:03:16.560252,1,2
2026-04-15T20:03:16.568585,1,2
2026-04-15T20:03:16.576918,1,2
2026-04-15T20:03:16.585251,1,2
2026-04-15T20:03:16.593584,1,2
2026-04-15T20:03:16.601917,1,2
2026-04-15T20:03:16.610250,1,2
2026-04-15T20:03:16.618583,1,2
2026-04-15T20:03:16.626916,1,2
2026-04-15T20:03:16.635249,1,2
2026-04-15T20:03:16.643582,1,2
2026-04-15T20:03:16.651915,1,2
2026-04-15T20:03:16.660248,1,2
2026-04-15T20:03:16.668581,1,2
2026-04-15T20:03:16.676914,1,2
2026-04-15T20:03:16.685247,1,2
2026-04-15T20:03:16.693580,1,2
2026-04-15T20:03:16.701913,1,2
2026-04-15T20:03:16.710246,1,2
2026-04-15T20:03:16.718579,1,2
2026-04-15T20:03:16.726912,1,2
2026-04-15T20:03:16.735245,1,2
2026-04-15T20:03:16.743578,1,2
2026-04-15T20:03:16.751911,1,2
2026-04-15T20:03:16.760244,1,2
2026-04-15T20:03:16.768577,1,2
2026-04-15T20:03:16.776910,1,2
2026-04-15T20:03:16.785243,1,2
2026-04-15T20:03:16.793576,1,2
2026-04-15T20:03:16.801909,1,2
2026-04-15T20:03:16.810242,1,2
2026-04-15T20:03:16.818575,1,2
2026-04-15T20:03:16.826908,1,2
2026-04-15T20:03:16.835241,1,2
2026-04-15T20:03:16.843574,1,2
2026-04-15T20:03:16.851907,1,2
2026-04-15T20:03:16.860240,1,2
2026-04-15T20:03:16.868573,1,2
2026-04-15T20:03:16.876906,1,2
2026-04-15T20:03:16.885239,1,2
2026-04-15T20:03:16.893572,1,2
2026-04-15T20:03:16.901905,1,2
2026-04-15T20:03:16.910238,1,2
2026-04-15T20:03:16.918571,1,2
2026-04-15T20:03:16.926904,1,2
2026-04-15T20:03:16.935237,1,2
2026-04-15T20:03:16.943570,1,2
2026-04-15T20:03:16.951903,1,2
2026-04-15T20:03:16.960236,1,2
2026-04-15T20:03:16.968569,1,2
2026-04-15T20:03:16.976902,1,2
2026-04-15T20:03:16.985235,1,2
2026-04-15T20:03:16.993568,1,2
2026-04-15T20:03:17.001901,1,2
2026-04-15T20:03:17.010234,1,2
2026-04-15T20:03:17.018567,1,2
2026-04-15T20:03:17.026900,1,2
2026-04-15T20:03:17.035233,1,2
2026-04-15T20:03:17.043566,1,2
2026-04-15T20:03:17.051899,1,2
2026-04-15T20:03:17.060232,1,2
2026-04-15T20:03:17.068565,1,2
2026-04-15T20:03:17.076898,1,2
2026-04-15T20:03:17.085231,1,2
2026-04-15T20:03:17.093564,1,2
2026-04-15T20:03:17.101897,1,2
2026-04-15T20:03:17.110230,1,2
2026-04-15T20:03:17.118563,1,2
2026-04-15T20:03:17.126896,1,2
2026-04-15T20:03:17.135229,1,2
2026-04-15T20:03:17.143562,1,2
2026-04-15T20:03:17.151895,1,2
2026-04-15T20:03:17.160228,1,2
2026-04-15T20:03:17.168561,1,2
2026-04-15T20:03:17.176894,1,2
2026-04-15T20:03:17.185227,1,2
2026-04-15T20:03:17.193560,1,2
2026-04-15T20:03:17.201893,1,2
2026-04-15T20:03:17.210226,1,2
2026-04-15T20:03:17.218559,1,2
2026-04-15T20:03:17.226892,1,2
2026-04-15T20:03:17.235225,1,2
2026-04-15T20:03:17.243558,1,2
2026-04-15T20:03:17.251891,1,2
2026-04-15T20:03:17.260224,1,2
2026-04-15T20:03:17.268557,1,2
2026-04-15T20:03:17.276890,1,2
2026-04-15T20:03:17.285223,1,2
2026-04-15T20:03:17.293556,1,2
2026-04-15T20:03:17.301889,1,2
2026-04-15T20:03:17.310222,1,2
2026-04-15T20:03:17.318555,1,2
2026-04-15T20:03:17.326888,1,2
